account_id,in_degree,out_degree,total_in,ratio,avg_retention_hours,probabilidade_fraude,predicao_classe,is_fraud_real,role
acc041685,3,2,7018.5,1.0422012649408492,-774.6097685185423,0.0042624623,0,0,Honest
acc002634,2,2,4082.0299999999997,4.420875346640405,-68.54875,0.0015210197,0,0,Honest
acc021883,2,2,14881.669999999998,0.8440048435391704,-6.820416666666667,0.006028046,0,0,Honest
acc017893,4,2,3568.66,0.15776465742139228,1043.318611111111,0.0024761176,0,0,Honest
acc001940,1,2,1517.95,2.279684576668687,-780.2958333333333,0.0011412215,0,0,Honest
acc009427,4,1,3990.9300000000003,0.4732519155888086,-925.0306249999644,0.0056208093,0,0,Honest
acc007056,0,4,0.0,0.0,9999.0,0.0031904017,0,0,Honest
acc027668,2,4,11819.78,1.2943157196532256,456.5697222222222,0.014795058,0,0,Honest
acc029337,4,1,24244.48,0.12264766138615416,203.26902777777778,0.0028548802,0,1,Mule
acc026519,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc042108,2,1,3551.75,0.6168660044597608,-247.48166666666665,0.006619637,0,0,Honest
acc037924,2,2,14873.169999999998,0.817979073742132,302.2816666666667,0.007638743,0,0,Honest
acc011299,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc024914,4,4,13963.49,1.1642274501378596,32.55229166663111,0.008948361,0,0,Honest
acc028704,1,2,1627.72,1.1016937698512654,-236.12055555555557,0.0020138656,0,0,Honest
acc006507,3,4,7612.860000000001,1.1416430334420526,-324.4804398147555,0.008569719,0,0,Honest
acc019404,2,3,1029.8,24.54530447364077,162.55449074069332,0.0011154547,0,0,Honest
acc002467,1,0,2240.36,0.0,0.0,0.003082974,0,0,Honest
acc003976,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc031705,3,1,2672.71,0.1988311532820497,1169.213611111111,0.0025130073,0,0,Honest
acc037109,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc015118,2,2,1578.92,9.940687680897822,-46.927638888888886,0.0010607606,0,0,Honest
acc017941,3,1,17065.41,0.19304007753691385,591.9476851852089,0.008817637,0,0,Honest
acc016270,2,2,3654.36,0.929678713430769,225.7722222222222,0.0025555294,0,0,Honest
acc030858,3,1,5018.5199999999995,0.2848981673916466,-35.14,0.0031637272,0,0,Honest
acc034424,1,1,3835.51,0.9709426622726514,3.05,0.002158384,0,0,Honest
acc018821,1,3,3724.07,0.674698180490215,938.5619444444444,0.0031693187,0,0,Honest
acc042981,3,3,3009.25,6.8714767085595785,-668.83740740736,0.0010410447,0,0,Honest
acc008953,3,2,3266.84,0.7430246261689394,-577.4735648147911,0.0038225786,0,0,Honest
acc029466,1,2,744.89,3.723640757148611,255.14305555555555,0.0011154547,0,0,Honest
acc030398,3,3,3585.6000000000004,4.658303608033221,746.9649999999289,0.0013412341,0,0,Honest
acc013887,1,3,821.46,17.8948348691979,-55.924074074097774,0.0010607606,0,0,Honest
acc012986,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc020405,2,7,12011.42,0.9802438177635803,388.01492063488,0.021038609,0,0,Honest
acc044329,3,1,9621.62,4.522641174104595,-49.59157407402667,0.0017085985,0,0,Honest
acc020334,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc033069,2,1,1823.44,0.5518166113685596,-1181.9809722222221,0.0033440143,0,0,Honest
acc026908,2,1,1538.82,1.1627535205318327,-169.54305555555555,0.0023527986,0,0,Honest
acc006634,4,3,12649.24,0.8430555171255213,-26.745694444373335,0.0043138503,0,0,Honest
acc042492,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc013941,2,3,2477.41,11.918294031694261,-149.37472222229334,0.0010607606,0,0,Honest
acc001620,2,1,1842.74,1.234502781169448,-873.2568055555555,0.0021861608,0,0,Honest
acc007558,1,3,2904.86,1.1290281492803462,1188.0120370370846,0.0027872582,0,0,Honest
acc026420,1,7,1412.96,26.711451764722536,-1054.0354365078756,0.001687823,0,0,Honest
acc027031,4,4,16131.53,3.361454641032412,-243.0586111111111,0.0057267267,0,0,Honest
acc028970,7,5,146939.27,0.7713399031218882,-20.24346825400889,0.99259865,1,1,Mule
acc021419,5,1,2446.34,0.23669957283299603,447.2093888888889,0.0028841717,0,0,Honest
acc030601,1,2,8655.58,0.4427705101558646,1148.236388888889,0.0033311662,0,0,Honest
acc004986,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc031905,3,2,2729.24,0.9666025464871303,551.5648611110399,0.0025075208,0,0,Honest
acc040652,1,2,573.62,5.380663493889789,1003.3955555555556,0.0012071852,0,0,Honest
acc025642,2,1,3866.8499999999995,0.5106365371386603,-185.85569444444445,0.0033626806,0,0,Honest
acc037374,5,3,7516.3099999999995,1.5737461949464633,-137.65099999992887,0.003131796,0,0,Honest
acc041571,1,0,1447.62,0.0,0.0,0.0024297568,0,0,Honest
acc040931,3,5,2191.12,47.153806483412666,-236.56366666659554,0.0030810956,0,0,Honest
acc020524,7,6,181688.15,0.9040972180025381,74.42147486769778,0.99259865,1,1,Mule
acc037298,4,1,5834.8,0.09412645827370557,-509.9658333333333,0.0025713095,0,0,Honest
acc022432,1,4,1161.53,39.22752552645626,377.3806249999644,0.0014545663,0,0,Honest
acc023600,4,5,7597.950000000001,1.1719895866785293,337.3366111111111,0.011768838,0,0,Honest
acc041271,3,1,5566.95,0.19250003592625062,-855.1037962963201,0.0026096138,0,0,Honest
acc034407,4,1,6955.75,0.21517131125858283,143.48812499996444,0.0027636662,0,0,Honest
acc037277,1,4,1995.4,1.8973243594048343,-1222.3001388888888,0.0017219294,0,0,Honest
acc041921,2,3,3825.9700000000003,2.672645962603045,251.63282407409775,0.0014010705,0,0,Honest
acc025829,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc037041,1,1,1745.79,0.7460018329705579,1473.8372222222222,0.002208185,0,0,Honest
acc037781,4,5,77159.95,0.925982983920676,188.07816666666668,0.99259865,1,1,Mule
acc031096,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc013098,2,3,3748.9300000000003,6.335969634083233,-703.1656481481244,0.0010773686,0,0,Honest
acc013867,4,2,28371.940000000002,0.13631456420866384,-253.10569444444445,0.0034418998,0,0,Honest
acc011597,1,2,1952.16,4.6181633771648976,-962.0345833333333,0.0010410447,0,0,Honest
acc027186,5,2,12804.619999999999,0.827971600897488,65.356,0.004987421,0,0,Honest
acc041431,1,1,8210.02,0.020460339365385993,115.20361111111112,0.002824922,0,0,Honest
acc042165,2,0,1454.05,0.0,0.0,0.0024297568,0,0,Honest
acc023188,1,3,7376.95,1.1654028217585566,124.35444444444444,0.004813438,0,0,Honest
acc027368,2,1,6424.700000000001,0.10610751302393415,147.92944444444444,0.0025305913,0,0,Honest
acc019837,4,3,3540.13,4.8838972470015305,-485.82680555555555,0.001644462,0,0,Honest
acc030563,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc005310,5,3,19379.53,0.7899403185008521,-128.34642592590222,0.057186387,0,0,Honest
acc020005,3,2,11645.67,0.38290078380996206,798.3020370370133,0.011426141,0,0,Honest
acc041573,4,2,5112.91,0.4556887258161677,-573.9801388888889,0.0030286354,0,0,Honest
acc020635,2,4,11071.34,6.387613073383101,-438.88916666666665,0.007147684,0,0,Honest
acc039486,5,3,56413.19,0.9197857948139796,-59.340962962986666,0.97292536,1,1,Mule
acc041516,2,2,4890.1,0.9421587653447467,373.16291666666666,0.0032919357,0,0,Honest
acc010108,3,1,3542.38,0.6733222485384162,102.1298148147911,0.0033805298,0,0,Honest
acc001896,1,1,362.53,37.649583494235124,-1641.0547222222222,0.0011580709,0,0,Honest
acc035738,2,6,12398.59,1.5665946155211072,-369.3922685185422,0.02155411,0,0,Honest
acc019166,4,1,16342.65,0.6442935238204797,-658.9104861111467,0.014269118,0,0,Honest
acc005730,1,3,2072.89,9.60450576487047,-480.32425925930664,0.0010410447,0,0,Honest
acc009385,4,2,19365.98,0.48398300319271054,-334.47208333333333,0.018282266,0,0,Honest
acc025917,2,4,8834.150000000001,1.1653932009381762,91.05229166670222,0.01115901,0,0,Honest
acc029439,1,4,1579.56,28.71996176174529,945.0347916666311,0.0014545663,0,0,Honest
acc016229,1,2,1126.75,12.624392062196032,59.335277777777776,0.0010607606,0,0,Honest
acc031312,6,2,18423.65,0.724971585450448,-37.789722222222224,0.022716513,0,0,Honest
acc018073,3,1,14383.52,0.09017605553017931,-701.6215740740978,0.0017009904,0,0,Honest
acc018845,3,2,8269.56,0.9356943589569954,-21.041388888817778,0.0030942322,0,0,Honest
acc018581,1,4,1492.09,2.932042088331881,-158.15048611114668,0.0025716862,0,0,Honest
acc041296,3,1,3745.15,0.39277093635518906,464.1793518518045,0.002511134,0,0,Honest
acc004996,3,4,16541.96,4.023522591323766,-291.0808333332622,0.00418313,0,0,Honest
acc032359,6,6,62786.68,0.834301664891078,188.47263888881778,0.99259865,1,1,Mule
acc033186,7,7,103441.73000000001,0.9015454496415084,130.95853174606222,0.99259865,1,1,Mule
acc005103,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc018975,2,1,822.17,27.743377362621324,-208.88944444444445,0.0010607606,0,0,Honest
acc043111,1,1,739.97,0.20105948809427282,-1104.2483333333332,0.0028839577,0,0,Honest
acc043702,4,0,2995.49,0.0,0.0,0.0023020545,0,0,Honest
acc037399,1,0,1257.63,0.0,0.0,0.0024297568,0,0,Honest
acc036337,3,2,6945.48,2.5880952963721784,-324.89856481479114,0.003302835,0,0,Honest
acc026090,4,1,5623.02,0.3274551265065276,260.8576388888889,0.0027238387,0,0,Honest
acc008341,2,4,20434.17,0.5140974582782378,203.66208333333333,0.019988481,0,0,Honest
acc030095,1,5,888.72,7.543967234143103,26.528833333333335,0.0021985946,0,0,Honest
acc022935,3,3,16130.77,0.9760309172898024,288.4169444443733,0.026633162,0,0,Honest
acc009799,2,2,5559.02,0.6552240228960807,737.3040277777778,0.0036546565,0,0,Honest
acc017884,2,3,1581.51,14.108490566037736,-797.8092592592355,0.0010410447,0,0,Honest
acc007808,4,6,13007.29,1.6434855811736484,195.6708796296533,0.016847456,0,0,Honest
acc021287,1,2,1103.67,1.3533361119164975,709.6469444444444,0.0030966762,0,0,Honest
acc036632,2,2,2235.2,15.255555406427138,184.43305555555557,0.0011154547,0,0,Honest
acc004672,2,3,15831.46,1.3925636722300583,-444.0619444443733,0.023229523,0,0,Honest
acc019092,4,4,5042.37,1.0112684882932266,328.0490972221867,0.0038653808,0,0,Honest
acc022633,2,1,2864.8399999999997,0.6721468837810007,522.5891666666666,0.0031693187,0,0,Honest
acc024765,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc016839,4,0,7787.26,0.0,0.0,0.0028155232,0,0,Honest
acc034735,4,0,19035.149999999998,0.0,0.0,0.0035112195,0,0,Honest
acc002428,3,1,3337.62,0.03446457516261539,-664.00879629632,0.0024334234,0,0,Honest
acc012260,4,3,15325.619999999999,2.3730626408180284,167.90671296291555,0.0024196233,0,0,Honest
acc030857,3,3,2128.0299999999997,0.9587977669592678,343.2225925925689,0.002278927,0,0,Honest
acc042929,2,4,3489.87,1.420902724448978,-188.93819444444443,0.0037249986,0,0,Honest
acc029847,2,3,2708.48,1.4050264169334203,311.6936111111111,0.0024159946,0,0,Honest
acc001211,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc007316,4,7,112172.46,0.9191416574851209,-12.505535714275556,0.99259865,1,1,Mule
acc044374,2,2,1923.5500000000002,0.9215257127409594,-77.54527777777778,0.0018228847,0,0,Honest
acc014304,5,1,6793.29,0.2568795725199829,-373.0271666666667,0.00422004,0,0,Honest
acc011618,1,3,2381.33,6.196040884543995,1422.1790740740978,0.0012071852,0,0,Honest
acc004510,1,2,292.47,11.5148386214442,-398.87652777777777,0.0013181361,0,0,Honest
acc044016,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc032667,3,2,4294.45,2.0851958104162107,789.1373611111111,0.0025806944,0,0,Honest
acc009893,1,3,2406.58,2.589248687977595,566.8137037036801,0.0014514675,0,0,Honest
acc008805,3,3,24146.41,0.1483789315351924,-364.03287037041775,0.0044211396,0,0,Honest
acc007876,1,3,360.8,13.340040464510405,541.2712962962489,0.0012960254,0,0,Honest
acc035222,2,2,2370.72,0.9762520405107289,624.9679166666666,0.0030391281,0,0,Honest
acc002349,1,0,1774.74,0.0,0.0,0.0029633767,0,0,Honest
acc005512,1,4,7903.56,7.77338468565471,-462.22291666666666,0.0032134634,0,0,Honest
acc013754,1,1,277.31,6.24945910861099,-988.0791666666667,0.0013181361,0,0,Honest
acc019450,1,2,1733.1,26.129357051773983,647.2847222222222,0.0012960254,0,0,Honest
acc040512,2,3,1822.54,10.675690653205674,114.04518518513778,0.0010607606,0,0,Honest
acc041557,1,2,138.14,16.765110387260226,196.57555555555555,0.0015592708,0,0,Honest
acc008762,1,1,2244.97,11.24468369428681,-1700.3708333333334,0.0010410447,0,0,Honest
acc037257,3,5,7845.4800000000005,6.715000592697205,-323.29512962965333,0.0046747844,0,0,Honest
acc024057,3,1,3666.28,0.5453305657763023,886.1354629629155,0.002511134,0,0,Honest
acc014712,4,5,5982.4,2.636362268717791,-336.16984722218666,0.008439954,0,0,Honest
acc004035,2,4,3300.42,20.96660132164596,780.3322222222222,0.0012766655,0,0,Honest
acc038263,1,4,2073.78,3.12866780146495,829.2667361110755,0.0015258831,0,0,Honest
acc013341,3,1,9339.369999999999,0.004771194661744142,-724.6245370370133,0.0027124083,0,0,Honest
acc011361,3,2,3337.7,1.9919855230082901,242.63111111111112,0.0018110806,0,0,Honest
acc029816,4,0,2902.59,0.0,0.0,0.0023020545,0,0,Honest
acc038365,3,3,10328.46,1.0122147810856787,-673.4703703703466,0.0039950623,0,0,Honest
acc044293,2,3,26288.92,0.5870938832428707,-560.4693981481955,0.01983611,0,0,Honest
acc001988,1,2,12577.21,0.35242287246307213,-415.3772222222222,0.0050216503,0,0,Honest
acc000915,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc027649,1,1,1516.99,0.8310217534607779,1198.5119444444445,0.002280517,0,0,Honest
acc031501,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc005591,0,5,0.0,0.0,9999.0,0.0032509647,0,0,Honest
acc019796,2,1,1760.07,0.24557974637516478,1334.6105555555555,0.0028666693,0,0,Honest
acc008840,1,1,168.29,45.95252525252526,76.1875,0.0016494555,0,0,Honest
acc021123,2,3,8565.1,6.261923080964517,-632.5413425925689,0.0017026447,0,0,Honest
acc030094,3,2,21087.59,2.645659534513174,108.98101851847112,0.004639423,0,0,Honest
acc008506,2,1,12578.199999999999,0.16219795980509152,453.2751388888889,0.004003163,0,0,Honest
acc024690,3,5,11008.45,1.2710097506826565,-513.3161296296533,0.037833303,0,0,Honest
acc025325,1,3,2183.13,0.8322462141685828,606.5027777777067,0.0025470098,0,0,Honest
acc024593,2,0,2855.23,0.0,0.0,0.0023020545,0,0,Honest
acc006261,1,1,1765.06,0.5052490836057494,354.90444444444444,0.0025835887,0,0,Honest
acc016638,3,3,13752.33,0.9580078735691526,-25.132870370417777,0.005081999,0,0,Honest
acc028282,4,2,4728.58,0.7222914230246226,163.9490277777778,0.0028763178,0,0,Honest
acc040980,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc020196,4,3,64411.22,0.8445645270242471,67.05442129628445,0.99259865,1,1,Mule
acc003445,1,5,509.96,12.829186030550817,-395.8051111111111,0.0023393978,0,0,Honest
acc006119,2,3,2813.04,11.748987753505979,-1018.8088425925688,0.0010410447,0,0,Honest
acc021016,3,3,65228.86,0.8624208881742087,24.666666666666668,0.99259865,1,1,Mule
acc005020,2,2,14644.439999999999,0.8925224231705527,-67.32888888888888,0.005382282,0,0,Honest
acc029095,2,1,1593.9299999999998,30.932713903911065,633.0595833333333,0.001441673,0,0,Honest
acc016847,7,6,150756.25,0.8307187376497666,-179.40416666666667,0.99259865,1,1,Mule
acc030517,1,3,2332.14,3.9333276161481896,-949.6646296296534,0.0010410447,0,0,Honest
acc020866,2,2,1267.3600000000001,1.8811949154548395,131.30805555555557,0.0014141937,0,0,Honest
acc011904,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc026080,2,4,2242.22,2.0660993742836373,1181.085,0.001462332,0,0,Honest
acc017362,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc039329,1,3,1429.27,20.173464961379157,-106.0125,0.0010607606,0,0,Honest
acc023039,3,0,2217.35,0.0,0.0,0.003082974,0,0,Honest
acc007996,4,3,16441.15,1.7853649012600086,143.48252314816,0.00852163,0,0,Honest
acc044506,1,3,3755.14,0.869448623889858,99.35129629632,0.0020442486,0,0,Honest
acc022597,2,2,873.0999999999999,2.722234311827834,-1213.4222222222222,0.0011412215,0,0,Honest
acc002025,1,2,774.57,45.3407007668672,-644.9766666666667,0.0011580709,0,0,Honest
acc032711,1,1,4538.48,0.2557083964049717,-139.675,0.009522742,0,0,Honest
acc014505,2,0,2053.64,0.0,0.0,0.003082974,0,0,Honest
acc043182,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc023546,1,2,1208.74,2.049141675284385,-6.720972222222223,0.0014141937,0,0,Honest
acc001051,5,1,19110.65,0.11797342425640979,-252.46738888888888,0.0029922128,0,0,Honest
acc042955,1,3,125.86,19.15285612139509,-882.2827777777778,0.0013181361,0,0,Honest
acc035394,2,1,458.1,29.911549627818648,435.2301388888889,0.001240835,0,0,Honest
acc025821,4,2,27487.550000000003,0.7811151662788549,613.1692361110755,0.37888095,0,1,Mule
acc040203,2,1,10981.96,0.273894392354013,160.31097222222223,0.0061401,0,0,Honest
acc037929,1,3,249.67,10.980334828580585,-468.2521296296533,0.0013181361,0,0,Honest
acc026973,3,4,2921.67,8.046442457764027,65.60187500010666,0.0019298714,0,0,Honest
acc035743,2,3,12455.08,1.1207763251811107,436.30319444444444,0.006604059,0,0,Honest
acc018648,2,4,2459.94,2.220410983963088,175.16590277774222,0.0014847775,0,0,Honest
acc039266,3,0,7133.68,0.0,0.0,0.0028155232,0,0,Honest
acc026827,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc040766,4,3,83122.03,0.9186545469769511,-192.22194444444443,0.99259865,1,1,Mule
acc018586,2,1,4764.91,0.24562846805402822,-690.8618055555555,0.002707197,0,0,Honest
acc020649,3,2,13492.830000000002,0.03355631579415452,410.04120370368,0.004003163,0,0,Honest
acc020633,2,1,944.09,47.22866221798538,-1635.7504166666668,0.0011580709,0,0,Honest
acc028212,1,2,1419.84,8.305785822446033,-452.6333333333333,0.0010410447,0,0,Honest
acc020756,3,4,17958.579999999998,1.0276753353130732,384.71062499989335,0.032201257,0,0,Honest
acc015019,2,3,2710.3,12.256697573340317,-419.3976851851378,0.0010410447,0,0,Honest
acc027653,2,0,7201.26,0.0,0.0,0.0029207836,0,0,Honest
acc017218,3,1,3962.23,0.44823887497980935,152.48296296298665,0.0052724057,0,0,Honest
acc019915,1,0,2485.17,0.0,0.0,0.0023020545,0,0,Honest
acc005429,4,1,5573.9400000000005,0.9843880910305977,-861.1840277777778,0.0035662057,0,0,Honest
acc025538,3,1,16965.8,0.03016183724797107,19.19370370368,0.0029130839,0,0,Honest
acc011034,2,1,2546.75,0.29398922552576606,-1563.3230555555556,0.0038203818,0,0,Honest
acc019982,3,3,2922.12,1.5362834644591445,-238.37685185180445,0.0016979477,0,0,Honest
acc022639,4,1,5524.05,0.26005691466059383,1221.5328472221868,0.0028801619,0,0,Honest
acc023776,5,1,9547.19,0.17816427853192557,-805.1725555555556,0.0027124083,0,0,Honest
acc035874,10,9,160629.73,0.8552294861462142,-159.59885185187557,0.99259865,1,1,Mule
acc009672,1,2,1744.63,4.134784253484959,390.7101388888889,0.0011154547,0,0,Honest
acc019949,5,3,35722.65,0.9561913922423468,16.131777777777778,0.60330725,1,1,Mule
acc025791,5,3,22114.91,0.8214992412362333,290.2185185185422,0.0703262,0,0,Honest
acc018042,4,1,11886.68,0.20904894465995158,1551.443888888889,0.0097433245,0,0,Honest
acc022373,1,1,2484.9,17.923558599707835,-1726.3522222222223,0.0010410447,0,0,Honest
acc032910,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc038743,3,1,2204.5,0.7681253430467541,931.2961111111111,0.002297374,0,0,Honest
acc017976,2,3,2443.27,1.6796887790183685,-422.8196296296533,0.0013288789,0,0,Honest
acc036238,1,3,1183.34,13.698373262348417,-42.89500000007111,0.0010607606,0,0,Honest
acc011031,1,4,1674.12,2.867393810516507,-661.5464583332978,0.0016608759,0,0,Honest
acc038740,2,2,1064.3600000000001,2.499891954865319,-13.14375,0.0011418484,0,0,Honest
acc003354,4,3,7861.719999999999,4.9741163840528735,-116.8974768517689,0.0018990816,0,0,Honest
acc040461,1,3,791.9,62.03478930686568,-563.2223148147912,0.0011580709,0,0,Honest
acc042867,1,1,506.93,4.908194263620941,346.1736111111111,0.0011154547,0,0,Honest
acc023022,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc042222,2,5,9970.79,4.046688329923376,790.0080555555555,0.0022698725,0,0,Honest
acc028178,1,1,2488.52,0.7072287655764647,-19.7175,0.0034446483,0,0,Honest
acc021931,2,2,2197.63,1.208100507817477,1110.6327777777778,0.0029542937,0,0,Honest
acc010651,3,4,3834.43,1.0394764294134216,-313.40208333333334,0.00393275,0,0,Honest
acc022274,3,1,3085.62,0.04207244549735386,235.13037037034667,0.002233511,0,0,Honest
acc017009,0,5,0.0,0.0,9999.0,0.0032509647,0,0,Honest
acc010042,3,2,2550.04,1.0485166957510637,323.04763888881774,0.0022790225,0,0,Honest
acc031040,4,4,17537.33,0.889207257200921,101.74645833336889,0.025649004,0,0,Honest
acc011155,3,4,3856.53,4.762865158924839,-599.2126157408,0.0014235392,0,0,Honest
acc029566,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc005101,5,3,14846.19,0.5616750414247417,-289.3944814814578,0.0046013445,0,0,Honest
acc004601,2,4,7008.5,1.4396983096264397,-442.09055555555557,0.013169997,0,0,Honest
acc003493,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc041233,5,3,11548.18,0.22144509226121148,200.63742592590222,0.0048432946,0,0,Honest
acc033089,2,1,2449.33,0.4200805114847265,-879.5833333333334,0.002735827,0,0,Honest
acc030377,2,1,1105.1,2.7156482160146957,254.58166666666668,0.0012007185,0,0,Honest
acc007809,3,2,12382.54,0.5818179615668824,-346.38203703701333,0.0058947946,0,0,Honest
acc040420,2,5,1081.81,14.64801907895953,8.73386111111111,0.0021985946,0,0,Honest
acc000177,5,6,140427.1,0.8102775881380738,48.70011111104,0.99259865,1,1,Mule
acc032486,1,1,679.11,0.5470167275297444,-1023.1980555555556,0.0027521139,0,0,Honest
acc000387,2,2,911.01,1.8085332923536257,64.04319444444444,0.0014141937,0,0,Honest
acc043007,1,4,236.21,49.16272965879265,-693.2268055555555,0.002136697,0,0,Honest
acc032324,2,3,17091.34,1.0124191476975197,213.94101851854222,0.048548847,0,0,Honest
acc030714,2,3,2467.8,2.006840072777077,380.49333333326217,0.0018110806,0,0,Honest
acc015134,2,1,4297.6,0.3435258201651615,-1148.6416666666667,0.0063509378,0,0,Honest
acc041623,3,3,3464.5099999999998,0.9801300035791395,773.9696296295823,0.0034076837,0,0,Honest
acc027110,2,1,2364.84,0.34939213903630245,71.25402777777778,0.0024240506,0,0,Honest
acc016855,1,1,1857.32,0.8135818621354309,-442.3516666666667,0.0022465973,0,0,Honest
acc022790,3,2,6874.610000000001,2.0382493868752016,-818.9043518518756,0.003524855,0,0,Honest
acc018760,3,0,3113.62,0.0,0.0,0.0023020545,0,0,Honest
acc030336,0,6,0.0,0.0,9999.0,0.0032509647,0,0,Honest
acc036253,2,5,1119.77,8.116987265355695,550.296,0.0014545663,0,0,Honest
acc004419,4,4,17400.43,0.5377042189737732,36.289513888924446,0.0150935035,0,0,Honest
acc019966,1,1,1890.17,0.6650160302193442,579.5825,0.003153038,0,0,Honest
acc018983,5,1,9944.12,0.12828372115006542,112.76805555555555,0.004099133,0,0,Honest
acc028945,1,0,2121.93,0.0,0.0,0.003082974,0,0,Honest
acc017245,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc040500,1,2,11411.57,1.0927978421918787,318.89402777777775,0.009617611,0,0,Honest
acc031960,2,3,5409.72,4.086405421342654,289.93574074076446,0.001366423,0,0,Honest
acc041306,2,2,11969.89,3.0265783339877523,-526.8113888888889,0.004789879,0,0,Honest
acc007497,1,1,9830.11,0.12063433610169559,702.8836111111111,0.005607805,0,0,Honest
acc032614,4,1,4819.67,3.2888988480563026,206.17354166670225,0.002085348,0,0,Honest
acc042221,2,3,3460.0,1.1627885468539108,425.7506481481955,0.0027088288,0,0,Honest
acc001696,2,1,2346.09,0.6747666339883209,451.6563888888889,0.0032802643,0,0,Honest
acc019007,1,2,8837.33,0.34154055405812156,123.97666666666667,0.0033272044,0,0,Honest
acc026443,2,0,1717.71,0.0,0.0,0.0024297568,0,0,Honest
acc012054,1,2,1035.01,2.9826573399547835,-84.66527777777777,0.001218614,0,0,Honest
acc011527,1,3,10838.28,2.095610100855393,-440.95351851854224,0.0049886163,0,0,Honest
acc015123,2,2,4555.54,0.49976621922709663,-449.0209722222222,0.0042963577,0,0,Honest
acc004043,6,6,72976.7,0.8822858690121823,-175.2725925925689,0.99259865,1,1,Mule
acc024827,3,3,8559.78,0.5580861212716666,383.4465740741689,0.0032073443,0,0,Honest
acc010194,4,5,86697.51999999999,0.9352410616542364,-237.6854305555911,0.99259865,1,1,Mule
acc005926,4,3,7572.5,0.5346338268288849,355.1428009259378,0.0032073443,0,0,Honest
acc034713,1,0,1120.25,0.0,0.0,0.0024297568,0,0,Honest
acc010797,8,7,117681.34000000001,0.8549991991084399,-24.718154761955557,0.99259865,1,1,Mule
acc025760,3,5,23581.43,0.7104837533246485,-445.09531481479115,0.07281789,0,0,Honest
acc029818,2,2,1838.37,2.1846952207922197,-1380.1790277777777,0.0011945935,0,0,Honest
acc035879,1,3,814.2,2.9022856511219466,-501.53620370368003,0.001217945,0,0,Honest
acc021744,1,4,1418.02,9.572138812295933,-1.7434027777422223,0.0021985946,0,0,Honest
acc015251,1,4,6014.95,1.6217331453575752,139.71909722225777,0.0047395127,0,0,Honest
acc000998,1,1,5549.34,0.41141755340715574,-159.59944444444446,0.00386136,0,0,Honest
acc040178,7,1,6865.56,0.06938535329186069,-909.0841269841777,0.0027124083,0,0,Honest
acc016836,2,2,1653.23,6.016543272604098,-713.74,0.0010410447,0,0,Honest
acc024667,2,0,9543.85,0.0,0.0,0.0029207836,0,0,Honest
acc009803,3,4,21557.33,1.1360534277420127,241.7176157408,0.07787112,0,0,Honest
acc032366,2,0,4620.530000000001,0.0,0.0,0.0028807863,0,0,Honest
acc001749,1,1,1271.72,7.089696712352465,48.266666666666666,0.0010607606,0,0,Honest
acc037440,1,3,9016.18,1.385289129887458,-101.9125,0.007695913,0,0,Honest
acc038052,1,2,8490.17,0.5352418912202097,699.355,0.0033311662,0,0,Honest
acc003525,2,1,2623.92,0.47459345333145314,-318.3909722222222,0.0029202434,0,0,Honest
acc036851,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc036484,4,2,14028.720000000001,0.28241259187396145,699.2447222222222,0.005776466,0,0,Honest
acc028992,3,2,4342.75,0.1942819773600199,-260.5883333334044,0.005292139,0,0,Honest
acc034296,1,3,1544.5,1.863969802720604,668.9879629629156,0.0020541882,0,0,Honest
acc019299,1,1,1438.65,1.0188856296831772,345.2375,0.0022250526,0,0,Honest
acc012510,2,3,4594.68,0.861766517436432,-351.9984259259022,0.003663827,0,0,Honest
