account_id,is_fraud,role
acc027890,0,Honest
acc030950,0,Honest
acc015724,0,Honest
acc031769,0,Honest
acc043758,0,Honest
acc026918,0,Honest
acc036221,0,Honest
acc001648,0,Honest
acc006553,0,Honest
acc039712,0,Honest
acc006811,0,Honest
acc030902,0,Honest
acc024602,0,Honest
acc003532,0,Honest
acc041947,0,Honest
acc033184,0,Honest
acc018185,0,Honest
acc014917,0,Honest
acc008264,0,Honest
acc016820,0,Honest
acc042935,0,Honest
acc041568,0,Honest
acc002421,0,Honest
acc009251,0,Honest
acc020489,0,Honest
acc038488,0,Honest
acc024203,0,Honest
acc003433,0,Honest
acc016815,0,Honest
acc044676,0,Honest
acc038942,0,Honest
acc003797,0,Honest
acc039774,0,Honest
acc009770,0,Honest
acc042864,0,Honest
acc014630,0,Honest
acc000087,0,Honest
acc002442,0,Honest
acc040894,0,Honest
acc021282,0,Honest
acc012408,0,Honest
acc031964,0,Honest
acc029728,0,Honest
acc016560,0,Honest
acc028341,0,Honest
acc004701,0,Honest
acc022773,0,Honest
acc039800,0,Honest
acc032239,0,Honest
acc009708,0,Honest
acc032721,0,Honest
acc036064,0,Honest
acc003417,0,Honest
acc018695,0,Honest
acc025183,0,Honest
acc004324,0,Honest
acc028378,0,Honest
acc044830,0,Honest
acc004539,0,Honest
acc021501,0,Honest
acc025052,0,Honest
acc028331,0,Honest
acc024524,0,Honest
acc033206,0,Honest
acc012385,0,Honest
acc012009,0,Honest
acc003029,0,Honest
acc018895,0,Honest
acc005502,0,Honest
acc004448,0,Honest
acc004149,0,Honest
acc034918,0,Honest
acc021956,0,Honest
acc017868,0,Honest
acc031852,0,Honest
acc030615,0,Honest
acc022970,0,Honest
acc026268,0,Honest
acc022162,0,Honest
acc037339,0,Honest
acc033488,0,Honest
acc040418,0,Honest
acc022912,0,Honest
acc015039,0,Honest
acc025332,0,Honest
acc024802,0,Honest
acc010931,0,Honest
acc022924,0,Honest
acc005782,0,Honest
acc038510,0,Honest
acc002372,0,Honest
acc038915,0,Honest
acc001315,0,Honest
acc002727,0,Honest
acc040256,0,Honest
acc024094,0,Honest
acc000150,0,Honest
acc029683,0,Honest
acc043019,0,Honest
acc023038,0,Honest
acc040453,0,Honest
acc033911,0,Honest
acc037661,0,Honest
acc008246,0,Honest
acc014274,0,Honest
acc007453,0,Honest
acc007021,0,Honest
acc043416,0,Honest
acc043741,0,Honest
acc026813,0,Honest
acc035972,0,Honest
acc036470,0,Honest
acc010237,0,Honest
acc022065,0,Honest
acc010841,0,Honest
acc027650,0,Honest
acc007872,0,Honest
acc010094,0,Honest
acc013795,0,Honest
acc035417,0,Honest
acc009963,0,Honest
acc028255,0,Honest
acc042755,0,Honest
acc041940,0,Honest
acc016192,0,Honest
acc040278,0,Honest
acc006291,0,Honest
acc010062,0,Honest
acc002526,0,Honest
acc019839,0,Honest
acc025039,0,Honest
acc030697,0,Honest
acc010005,0,Honest
acc002080,0,Honest
acc022288,0,Honest
acc027493,0,Honest
acc043456,0,Honest
acc043414,0,Honest
acc008119,0,Honest
acc027486,0,Honest
acc038772,0,Honest
acc008917,0,Honest
acc010035,0,Honest
acc027348,0,Honest
acc012540,0,Honest
acc016558,0,Honest
acc022883,0,Honest
acc013179,0,Honest
acc028874,0,Honest
acc033107,0,Honest
acc038905,0,Honest
acc005053,0,Honest
acc009466,0,Honest
acc016305,0,Honest
acc002712,0,Honest
acc017174,0,Honest
acc010378,0,Honest
acc040958,0,Honest
acc012335,0,Honest
acc005120,0,Honest
acc013007,0,Honest
acc014519,0,Honest
acc007462,0,Honest
acc020969,0,Honest
acc013098,0,Honest
acc028761,0,Honest
acc031436,0,Honest
acc026437,0,Honest
acc038221,0,Honest
acc001412,0,Honest
acc044069,0,Honest
acc020815,0,Honest
acc041132,0,Honest
acc006648,0,Honest
acc038823,0,Honest
acc013742,0,Honest
acc043232,0,Honest
acc017303,0,Honest
acc035522,0,Honest
acc017252,0,Honest
acc040162,0,Honest
acc015986,0,Honest
acc028055,0,Honest
acc015897,0,Honest
acc022781,0,Honest
acc010247,0,Honest
acc005599,0,Honest
acc006146,0,Honest
acc030298,0,Honest
acc041221,0,Honest
acc004934,0,Honest
acc006368,0,Honest
acc020334,0,Honest
acc023743,0,Honest
acc016376,0,Honest
acc037350,0,Honest
acc044847,0,Honest
acc026471,0,Honest
acc004443,0,Honest
acc040321,0,Honest
acc032029,0,Honest
acc039590,0,Honest
acc043556,0,Honest
acc029464,0,Honest
acc032802,0,Honest
acc023595,0,Honest
acc025417,0,Honest
acc035849,0,Honest
acc039914,0,Honest
acc001185,0,Honest
acc005888,0,Honest
acc015816,0,Honest
acc016950,0,Honest
acc022281,0,Honest
acc017873,0,Honest
acc015142,0,Honest
acc000785,0,Honest
acc041458,0,Honest
acc042715,0,Honest
acc024209,0,Honest
acc007369,0,Honest
acc038789,0,Honest
acc030748,0,Honest
acc036525,0,Honest
acc021219,0,Honest
acc038859,0,Honest
acc038761,0,Honest
acc033378,0,Honest
acc025816,0,Honest
acc024005,0,Honest
acc033117,0,Honest
acc041957,0,Honest
acc006283,0,Honest
acc042309,0,Honest
acc000709,0,Honest
acc037833,0,Honest
acc032024,0,Honest
acc022100,0,Honest
acc001463,0,Honest
acc017050,0,Honest
acc027266,0,Honest
acc029488,0,Honest
acc029302,0,Honest
acc041425,0,Honest
acc014280,0,Honest
acc040726,0,Honest
acc011064,0,Honest
acc037867,0,Honest
acc000167,0,Honest
acc008090,0,Honest
acc021333,0,Honest
acc031335,0,Honest
acc015106,0,Honest
acc040029,0,Honest
acc004018,0,Honest
acc043306,0,Honest
acc023639,0,Honest
acc015348,0,Honest
acc041920,0,Honest
acc022377,0,Honest
acc022651,0,Honest
acc025103,0,Honest
acc017169,0,Honest
acc030605,0,Honest
acc003691,0,Honest
acc008725,0,Honest
acc025270,0,Honest
acc003812,0,Honest
acc041459,0,Honest
acc000023,0,Honest
acc036658,0,Honest
acc000619,0,Honest
acc019898,0,Honest
acc027926,0,Honest
acc031241,0,Honest
acc017837,0,Honest
acc009474,0,Honest
acc011467,0,Honest
acc032356,0,Honest
acc014426,0,Honest
acc033953,0,Honest
acc006671,0,Honest
acc020531,0,Honest
acc024316,0,Honest
acc007726,0,Honest
acc038854,0,Honest
acc038107,0,Honest
acc003046,0,Honest
acc027148,0,Honest
acc013974,0,Honest
acc038853,0,Honest
acc017647,0,Honest
acc005544,0,Honest
acc026015,0,Honest
acc034689,0,Honest
acc029833,0,Honest
acc024087,0,Honest
acc009449,0,Honest
acc006201,0,Honest
acc009932,0,Honest
acc044533,0,Honest
acc008606,0,Honest
acc004674,0,Honest
acc016861,0,Honest
acc044280,0,Honest
acc038421,0,Honest
acc035881,0,Honest
acc008788,0,Honest
acc031753,0,Honest
acc040963,0,Honest
acc015211,0,Honest
acc036644,0,Honest
acc019521,0,Honest
acc037809,0,Honest
acc012595,0,Honest
acc017611,0,Honest
acc036787,0,Honest
acc011096,0,Honest
acc010493,0,Honest
acc044621,0,Honest
acc037942,0,Honest
acc044007,0,Honest
acc043246,0,Honest
acc036227,0,Honest
acc011718,0,Honest
acc029486,0,Honest
acc000335,0,Honest
acc025899,0,Honest
acc019849,0,Honest
acc018336,0,Honest
acc035949,0,Honest
acc030878,0,Honest
acc004059,0,Honest
acc018929,0,Honest
acc012593,0,Honest
acc012484,0,Honest
acc033907,0,Honest
acc029200,0,Honest
acc035858,0,Honest
acc031351,0,Honest
acc004152,0,Honest
acc025636,0,Honest
acc023174,0,Honest
acc012232,0,Honest
acc039041,0,Honest
acc035616,0,Honest
acc004527,0,Honest
acc038398,0,Honest
acc023914,0,Honest
acc024116,0,Honest
acc030936,0,Honest
acc014852,0,Honest
acc028100,0,Honest
acc030505,0,Honest
acc021454,0,Honest
acc024967,0,Honest
acc041069,0,Honest
acc024532,0,Honest
acc019251,0,Honest
acc029701,0,Honest
acc009978,0,Honest
acc028899,0,Honest
acc031197,0,Honest
acc044217,0,Honest
acc010558,0,Honest
acc002693,0,Honest
acc043616,0,Honest
acc023546,0,Honest
acc007766,0,Honest
acc021560,0,Honest
acc020703,0,Honest
acc028497,0,Honest
acc015784,0,Honest
acc037166,0,Honest
acc021325,0,Honest
acc025485,0,Honest
acc032948,0,Honest
acc039181,0,Honest
acc011856,0,Honest
acc034632,0,Honest
acc020341,0,Honest
acc007395,0,Honest
acc004544,0,Honest
acc022910,0,Honest
acc020644,0,Honest
acc005790,0,Honest
acc007683,0,Honest
acc001940,0,Honest
acc028340,0,Honest
acc036211,0,Honest
acc044310,0,Honest
acc039537,0,Honest
acc021840,0,Honest
acc006605,0,Honest
acc031967,0,Honest
acc009270,0,Honest
acc005703,0,Honest
acc023385,0,Honest
acc039150,0,Honest
acc009119,0,Honest
acc012284,0,Honest
acc025005,0,Honest
acc000627,0,Honest
acc002558,0,Honest
acc005150,0,Honest
acc016234,0,Honest
acc012698,0,Honest
acc015808,0,Honest
acc004353,0,Honest
acc010948,0,Honest
acc005214,0,Honest
acc041880,0,Honest
acc017783,0,Honest
acc020435,0,Honest
acc006833,0,Honest
acc013438,0,Honest
acc026881,0,Honest
acc022008,0,Honest
acc041973,0,Honest
acc018708,0,Honest
acc032752,0,Honest
acc027840,0,Honest
acc009115,0,Honest
acc003852,0,Honest
acc042627,0,Honest
acc027262,0,Honest
acc003999,0,Honest
acc026433,0,Honest
acc003196,0,Honest
acc001285,0,Honest
acc026361,0,Honest
acc004880,0,Honest
acc000738,0,Honest
acc030720,0,Honest
acc004694,0,Honest
acc026622,0,Honest
acc027145,0,Honest
acc023309,0,Honest
acc003213,0,Honest
acc012366,0,Honest
acc006324,0,Honest
acc003577,0,Honest
acc044499,0,Honest
acc041910,0,Honest
acc017219,0,Honest
acc000481,0,Honest
acc042985,0,Honest
acc011540,0,Honest
acc044394,0,Honest
acc025378,0,Honest
acc033746,0,Honest
acc030945,0,Honest
acc026966,0,Honest
acc031361,0,Honest
acc039306,0,Honest
acc000411,0,Honest
acc018304,0,Honest
acc041735,0,Honest
acc040905,0,Honest
acc002613,0,Honest
acc000903,0,Honest
acc026820,0,Honest
acc040883,0,Honest
acc016182,0,Honest
acc041522,0,Honest
acc009362,0,Honest
acc033947,0,Honest
acc014546,0,Honest
acc043810,0,Honest
acc015240,0,Honest
acc022414,0,Honest
acc016829,0,Honest
acc016178,0,Honest
acc021300,0,Honest
acc038897,0,Honest
acc007416,0,Honest
acc014921,0,Honest
acc037605,0,Honest
acc009052,0,Honest
acc000002,0,Honest
acc024890,0,Honest
acc036050,0,Honest
acc005064,0,Honest
acc028810,0,Honest
acc000792,0,Honest
acc040962,0,Honest
acc004081,0,Honest
acc007647,0,Honest
acc002800,0,Honest
acc034865,0,Honest
acc011656,0,Honest
acc007053,0,Honest
acc009343,0,Honest
acc015903,0,Honest
acc005987,0,Honest
acc015063,0,Honest
acc015424,0,Honest
acc041986,0,Honest
acc031500,0,Honest
acc006499,0,Honest
acc036791,0,Honest
acc031013,0,Honest
acc012741,0,Honest
acc000716,0,Honest
acc044500,0,Honest
acc012881,0,Honest
acc013856,0,Honest
acc003734,0,Honest
acc030778,0,Honest
acc030982,0,Honest
acc006288,0,Honest
acc041537,0,Honest
acc021882,0,Honest
acc022501,0,Honest
acc040914,0,Honest
acc026013,0,Honest
acc005036,0,Honest
acc038652,0,Honest
acc006606,0,Honest
acc014462,0,Honest
acc024164,0,Honest
acc010279,0,Honest
acc040239,0,Honest
acc025977,0,Honest
acc043598,0,Honest
acc036193,0,Honest
acc009414,0,Honest
acc026209,0,Honest
acc028897,0,Honest
acc021749,0,Honest
acc027979,0,Honest
acc037434,0,Honest
acc035580,0,Honest
acc034900,0,Honest
acc007145,0,Honest
acc041229,0,Honest
acc012081,0,Honest
acc004471,0,Honest
acc037782,0,Honest
acc005680,0,Honest
acc011440,0,Honest
acc035246,0,Honest
acc031083,0,Honest
acc003113,0,Honest
acc028301,0,Honest
acc040645,0,Honest
acc014484,0,Honest
acc028327,0,Honest
acc011853,0,Honest
acc030377,0,Honest
acc016045,0,Honest
acc026862,0,Honest
acc001719,0,Honest
acc039704,0,Honest
acc024265,0,Honest
acc003399,0,Honest
acc032128,0,Honest
acc022126,0,Honest
acc027330,0,Honest
acc003223,0,Honest
acc003750,0,Honest
acc031547,0,Honest
acc021065,0,Honest
acc016332,0,Honest
acc005005,0,Honest
acc018651,0,Honest
acc024281,0,Honest
acc004820,0,Honest
acc042433,0,Honest
acc026083,0,Honest
acc031613,0,Honest
acc034784,0,Honest
acc006297,0,Honest
acc028019,0,Honest
acc003759,0,Honest
acc033712,0,Honest
acc016444,0,Honest
acc039736,0,Honest
acc010656,0,Honest
acc028391,0,Honest
acc030453,0,Honest
acc024365,0,Honest
acc021742,0,Honest
acc031353,0,Honest
acc037369,0,Honest
acc039953,0,Honest
acc003477,0,Honest
acc023981,0,Honest
acc011215,0,Honest
acc039879,0,Honest
acc038114,0,Honest
acc013474,0,Honest
acc000918,0,Honest
acc008882,0,Honest
acc042077,0,Honest
acc002150,0,Honest
acc029226,0,Honest
acc044892,0,Honest
acc037335,0,Honest
acc032075,0,Honest
acc000741,0,Honest
acc005126,0,Honest
acc033212,0,Honest
acc013318,0,Honest
acc011348,0,Honest
acc006135,0,Honest
acc013008,0,Honest
acc010804,0,Honest
acc031062,0,Honest
acc029711,0,Honest
acc017865,0,Honest
acc027534,0,Honest
acc043324,0,Honest
acc007686,0,Honest
acc042080,0,Honest
acc010170,0,Honest
acc034377,0,Honest
acc020721,0,Honest
acc040816,0,Honest
acc042898,0,Honest
acc004093,0,Honest
acc038065,0,Honest
acc044921,0,Honest
acc007581,0,Honest
acc023448,0,Honest
acc027830,0,Honest
acc010383,0,Honest
acc029581,0,Honest
acc025368,0,Honest
acc024082,0,Honest
acc041468,0,Honest
acc017132,0,Honest
acc025414,0,Honest
acc008018,0,Honest
acc003338,0,Honest
acc027699,0,Honest
acc036294,0,Honest
acc031095,0,Honest
acc016118,0,Honest
acc036670,0,Honest
acc034310,0,Honest
acc022509,0,Honest
acc023878,0,Honest
acc007655,0,Honest
acc006448,0,Honest
acc011512,0,Honest
acc019870,0,Honest
acc029947,0,Honest
acc005821,0,Honest
acc037598,0,Honest
acc032342,0,Honest
acc038199,0,Honest
acc027607,0,Honest
acc039741,0,Honest
acc037084,0,Honest
acc008763,0,Honest
acc040609,0,Honest
acc034483,0,Honest
acc023207,0,Honest
acc017340,0,Honest
acc010324,0,Honest
acc021247,0,Honest
acc000092,0,Honest
acc004942,0,Honest
acc044112,0,Honest
acc015785,0,Honest
acc017598,0,Honest
acc031903,0,Honest
acc043533,0,Honest
acc001189,0,Honest
acc040978,0,Honest
acc029216,0,Honest
acc040619,0,Honest
acc037180,0,Honest
acc037936,0,Honest
acc020070,0,Honest
acc010621,0,Honest
acc034969,0,Honest
acc001924,0,Honest
acc003907,0,Honest
acc018610,0,Honest
acc001688,0,Honest
acc030751,0,Honest
acc016273,0,Honest
acc023704,0,Honest
acc021092,0,Honest
acc007841,0,Honest
acc037875,0,Honest
acc012472,0,Honest
acc004545,0,Honest
acc033777,0,Honest
acc026915,0,Honest
acc014486,0,Honest
acc009550,0,Honest
acc034213,0,Honest
acc021783,0,Honest
acc030884,0,Honest
acc024921,0,Honest
acc034292,0,Honest
acc021842,0,Honest
acc031538,0,Honest
acc011991,0,Honest
acc003530,0,Honest
acc015553,0,Honest
acc024328,0,Honest
acc026231,0,Honest
acc020804,0,Honest
acc011541,0,Honest
acc014021,0,Honest
acc032596,0,Honest
acc028514,0,Honest
acc003594,0,Honest
acc027889,0,Honest
acc033648,0,Honest
acc008430,0,Honest
acc035366,0,Honest
acc001514,0,Honest
acc040374,0,Honest
acc012602,0,Honest
acc012167,0,Honest
acc007635,0,Honest
acc012785,0,Honest
acc032512,0,Honest
acc040565,0,Honest
acc033427,0,Honest
acc015854,0,Honest
acc021010,0,Honest
acc009069,0,Honest
acc038793,0,Honest
acc010641,0,Honest
acc025322,0,Honest
acc029273,0,Honest
acc014346,0,Honest
acc016100,0,Honest
acc040733,0,Honest
acc039727,0,Honest
acc042778,0,Honest
acc043092,0,Honest
acc037494,0,Honest
acc035555,0,Honest
acc028364,0,Honest
acc022255,0,Honest
acc009779,0,Honest
acc020423,0,Honest
acc016140,0,Honest
acc029178,0,Honest
acc041373,0,Honest
acc019895,0,Honest
acc042067,0,Honest
acc044033,0,Honest
acc004707,0,Honest
acc012994,0,Honest
acc029656,0,Honest
acc008538,0,Honest
acc006182,0,Honest
acc025925,0,Honest
acc000681,0,Honest
acc030536,0,Honest
acc016298,0,Honest
acc025991,0,Honest
acc008855,0,Honest
acc030723,0,Honest
acc022067,0,Honest
acc026039,0,Honest
acc001396,0,Honest
acc035894,0,Honest
acc017782,0,Honest
acc014196,0,Honest
acc037783,0,Honest
acc031422,0,Honest
acc022478,0,Honest
acc020467,0,Honest
acc004153,0,Honest
acc040694,0,Honest
acc039823,0,Honest
acc021640,0,Honest
acc024840,0,Honest
acc026728,0,Honest
acc010071,0,Honest
acc033157,0,Honest
acc021706,0,Honest
acc003674,0,Honest
acc035116,0,Honest
acc018147,0,Honest
acc036463,0,Honest
acc023234,0,Honest
acc020399,0,Honest
acc029459,0,Honest
acc034256,0,Honest
acc003531,0,Honest
acc019668,0,Honest
acc015190,0,Honest
acc020102,0,Honest
acc039473,0,Honest
acc025919,0,Honest
acc028675,0,Honest
acc026766,0,Honest
acc034291,0,Honest
acc034654,0,Honest
acc032987,0,Honest
acc006388,0,Honest
acc002893,0,Honest
acc033130,0,Honest
acc016763,0,Honest
acc041871,0,Honest
acc008711,0,Honest
acc007301,0,Honest
acc031279,0,Honest
acc017522,0,Honest
acc010571,0,Honest
acc017690,0,Honest
acc020202,0,Honest
acc026280,0,Honest
acc014039,0,Honest
acc023871,0,Honest
acc038569,0,Honest
acc028919,0,Honest
acc019404,0,Honest
acc014046,0,Honest
acc029461,0,Honest
acc039269,0,Honest
acc005261,0,Honest
acc018523,0,Honest
acc023391,0,Honest
acc040320,0,Honest
acc022704,0,Honest
acc037411,0,Honest
acc009877,0,Honest
acc001124,0,Honest
acc029419,0,Honest
acc005451,0,Honest
acc034344,0,Honest
acc009942,0,Honest
acc009520,0,Honest
acc022953,0,Honest
acc025475,0,Honest
acc022025,0,Honest
acc022101,0,Honest
acc007991,0,Honest
acc033372,0,Honest
acc001089,0,Honest
acc006572,0,Honest
acc005349,0,Honest
acc005121,0,Honest
acc027015,0,Honest
acc040519,0,Honest
acc011315,0,Honest
acc035294,0,Honest
acc041710,0,Honest
acc017063,0,Honest
acc020982,0,Honest
acc026738,0,Honest
acc033618,0,Honest
acc016955,0,Honest
acc031176,0,Honest
acc021713,0,Honest
acc018252,0,Honest
acc022553,0,Honest
acc008612,0,Honest
acc026681,0,Honest
acc004184,0,Honest
acc034620,0,Honest
acc002814,0,Honest
acc018879,0,Honest
acc041917,0,Honest
acc032670,0,Honest
acc004322,0,Honest
acc022797,0,Honest
acc013277,0,Honest
acc011457,0,Honest
acc042395,0,Honest
acc026474,0,Honest
acc039846,0,Honest
acc008903,0,Honest
acc020738,0,Honest
acc016029,0,Honest
acc022322,0,Honest
acc027048,0,Honest
acc018644,0,Honest
acc005135,0,Honest
acc017482,0,Honest
acc031182,0,Honest
acc038147,0,Honest
acc016050,0,Honest
acc025337,0,Honest
acc032049,0,Honest
acc030368,0,Honest
acc003752,0,Honest
acc009192,0,Honest
acc013733,0,Honest
acc013174,0,Honest
acc012310,0,Honest
acc023589,0,Honest
acc023180,0,Honest
acc022504,0,Honest
acc017935,0,Honest
acc039197,0,Honest
acc018892,0,Honest
acc003092,0,Honest
acc016738,0,Honest
acc040621,0,Honest
acc009300,0,Honest
acc022379,0,Honest
acc025029,0,Honest
acc008518,0,Honest
acc027221,0,Honest
acc013676,0,Honest
acc041444,0,Honest
acc012919,0,Honest
acc032519,0,Honest
acc010364,0,Honest
acc038657,0,Honest
acc007874,0,Honest
acc031075,0,Honest
acc020374,0,Honest
acc033567,0,Honest
acc019601,0,Honest
acc005854,0,Honest
acc029641,0,Honest
acc041607,0,Honest
acc033445,0,Honest
acc035113,0,Honest
acc023016,0,Honest
acc027917,0,Honest
acc029878,0,Honest
acc042543,0,Honest
acc022726,0,Honest
acc017638,0,Honest
acc030507,0,Honest
acc043759,0,Honest
acc000872,0,Honest
acc036735,0,Honest
acc018207,0,Honest
acc019488,0,Honest
acc006105,0,Honest
acc034200,0,Honest
acc040798,0,Honest
acc043130,0,Honest
acc018077,0,Honest
acc011055,0,Honest
acc006758,0,Honest
acc016576,0,Honest
acc001118,0,Honest
acc005361,0,Honest
acc010352,0,Honest
acc014325,0,Honest
acc039999,0,Honest
acc044297,0,Honest
acc031750,0,Honest
acc016339,0,Honest
acc016942,0,Honest
acc008902,0,Honest
acc032935,0,Honest
acc029484,0,Honest
acc025146,0,Honest
acc002807,0,Honest
acc032061,0,Honest
acc040601,0,Honest
acc044949,0,Honest
acc021199,0,Honest
acc028914,0,Honest
acc041023,0,Honest
acc003930,0,Honest
acc028152,0,Honest
acc025184,0,Honest
acc003978,0,Honest
acc033676,0,Honest
acc029697,0,Honest
acc031133,0,Honest
acc042845,0,Honest
acc014369,0,Honest
acc006701,0,Honest
acc003416,0,Honest
acc004600,0,Honest
acc029293,0,Honest
acc044689,0,Honest
acc031616,0,Honest
acc042211,0,Honest
acc005044,0,Honest
acc027248,0,Honest
acc004937,0,Honest
acc015572,0,Honest
acc006554,0,Honest
acc035736,0,Honest
acc017950,0,Honest
acc036740,0,Honest
acc030924,0,Honest
acc038742,0,Honest
acc017919,0,Honest
acc019213,0,Honest
acc005654,0,Honest
acc008760,0,Honest
acc015419,0,Honest
acc032585,0,Honest
acc016077,0,Honest
acc035564,0,Honest
acc010056,0,Honest
acc025058,0,Honest
acc012501,0,Honest
acc018292,0,Honest
acc035685,0,Honest
acc024042,0,Honest
acc017612,0,Honest
acc018553,0,Honest
acc015752,0,Honest
acc027171,0,Honest
acc040810,0,Honest
acc036337,0,Honest
acc029543,0,Honest
acc000084,0,Honest
acc018889,0,Honest
acc041623,0,Honest
acc005982,0,Honest
acc026853,0,Honest
acc041407,0,Honest
acc002941,0,Honest
acc016641,0,Honest
acc031493,0,Honest
acc041881,0,Honest
acc025441,0,Honest
acc021162,0,Honest
acc027845,0,Honest
acc005767,0,Honest
acc022679,0,Honest
acc011087,0,Honest
acc031345,0,Honest
acc034557,0,Honest
acc009994,0,Honest
acc042227,0,Honest
acc035188,0,Honest
acc031751,0,Honest
acc007376,0,Honest
acc021752,0,Honest
acc034631,0,Honest
acc018720,0,Honest
acc018354,0,Honest
acc016602,0,Honest
acc021675,0,Honest
acc024537,0,Honest
acc021549,0,Honest
acc010786,0,Honest
acc042513,0,Honest
acc008688,0,Honest
acc005764,0,Honest
acc043762,0,Honest
acc017024,0,Honest
acc013841,0,Honest
acc037919,0,Honest
acc012434,0,Honest
acc008814,0,Honest
acc025690,0,Honest
acc009486,0,Honest
acc025626,0,Honest
acc026301,0,Honest
acc035122,0,Honest
acc037895,0,Honest
acc009258,0,Honest
acc000514,0,Honest
acc004753,0,Honest
acc041622,0,Honest
acc000054,0,Honest
acc005471,0,Honest
acc023461,0,Honest
acc030270,0,Honest
acc016803,0,Honest
acc040370,0,Honest
acc031255,0,Honest
acc020898,0,Honest
acc008880,0,Honest
acc022499,0,Honest
acc025509,0,Honest
acc040946,0,Honest
acc029209,0,Honest
acc024829,0,Honest
acc009060,0,Honest
acc005973,0,Honest
acc033030,0,Honest
acc034333,0,Honest
acc027195,0,Honest
acc032693,0,Honest
acc042256,0,Honest
acc030901,0,Honest
acc017330,0,Honest
acc042246,0,Honest
acc044435,0,Honest
acc044093,0,Honest
acc018777,0,Honest
acc018686,0,Honest
acc040348,0,Honest
acc041935,0,Honest
acc039757,0,Honest
acc033099,0,Honest
acc012252,0,Honest
acc021173,0,Honest
acc033691,0,Honest
acc023414,0,Honest
acc032803,0,Honest
acc032220,0,Honest
acc021939,0,Honest
acc044045,0,Honest
acc039370,0,Honest
acc034171,0,Honest
acc025364,0,Honest
acc010832,0,Honest
acc034997,0,Honest
acc005140,0,Honest
acc020807,0,Honest
acc040614,0,Honest
acc008838,0,Honest
acc033236,0,Honest
acc019052,0,Honest
acc024462,0,Honest
acc007900,0,Honest
acc014634,0,Honest
acc037739,0,Honest
acc024804,0,Honest
acc032543,0,Honest
acc035825,0,Honest
acc017636,0,Honest
acc012685,0,Honest
acc017321,0,Honest
acc018414,0,Honest
acc001942,0,Honest
acc029929,0,Honest
acc023935,0,Honest
acc012374,0,Honest
acc025389,0,Honest
acc016259,0,Honest
acc031140,0,Honest
acc010916,0,Honest
acc026167,0,Honest
acc035423,0,Honest
acc003472,0,Honest
acc029177,0,Honest
acc044509,0,Honest
acc021170,0,Honest
acc006575,0,Honest
acc040649,0,Honest
acc021273,0,Honest
acc009213,0,Honest
acc006834,0,Honest
acc018259,0,Honest
acc006556,0,Honest
acc036371,0,Honest
acc002407,0,Honest
acc032466,0,Honest
acc002154,0,Honest
acc002943,0,Honest
acc005106,0,Honest
acc043208,0,Honest
acc037078,0,Honest
acc001656,0,Honest
acc030142,0,Honest
acc030009,0,Honest
acc020785,0,Honest
acc015512,0,Honest
acc012511,0,Honest
acc003122,0,Honest
acc005616,0,Honest
acc028262,0,Honest
acc016692,0,Honest
acc006198,0,Honest
acc002989,0,Honest
acc031707,0,Honest
acc009799,0,Honest
acc004433,0,Honest
acc027504,0,Honest
acc034277,0,Honest
acc003529,0,Honest
acc023977,0,Honest
acc017721,0,Honest
acc028734,0,Honest
acc022375,0,Honest
acc021543,0,Honest
acc018352,0,Honest
acc019373,0,Honest
acc030798,0,Honest
acc003528,0,Honest
acc003677,0,Honest
acc017147,0,Honest
acc002798,0,Honest
acc011123,0,Honest
acc041503,0,Honest
acc002948,0,Honest
acc014830,0,Honest
acc003862,0,Honest
acc003865,0,Honest
acc007447,0,Honest
acc028699,0,Honest
acc015410,0,Honest
acc027010,0,Honest
acc013247,0,Honest
acc014962,0,Honest
acc040864,0,Honest
acc008556,0,Honest
acc013169,0,Honest
acc023750,0,Honest
acc021765,0,Honest
acc004930,0,Honest
acc020951,0,Honest
acc001618,0,Honest
acc041362,0,Honest
acc008417,0,Honest
acc034856,0,Honest
acc007616,0,Honest
acc028666,0,Honest
acc007546,0,Honest
acc034680,0,Honest
acc043895,0,Honest
acc024610,0,Honest
acc006991,0,Honest
acc028567,0,Honest
acc039134,0,Honest
acc013693,0,Honest
acc040747,0,Honest
acc042820,0,Honest
acc015178,0,Honest
acc034189,0,Honest
acc029586,0,Honest
acc035993,0,Honest
acc043840,0,Honest
acc009163,0,Honest
acc016555,0,Honest
acc014341,0,Honest
acc005683,0,Honest
acc003728,0,Honest
acc001709,0,Honest
acc020594,0,Honest
acc035262,0,Honest
acc019275,0,Honest
acc039813,0,Honest
acc036931,0,Honest
acc031191,0,Honest
acc024159,0,Honest
acc042897,0,Honest
acc014580,0,Honest
acc034694,0,Honest
acc011291,0,Honest
acc023498,0,Honest
acc013488,0,Honest
acc031300,0,Honest
acc038660,0,Honest
acc034727,0,Honest
acc024578,0,Honest
acc038552,0,Honest
acc007943,0,Honest
acc042392,0,Honest
acc004348,0,Honest
acc024782,0,Honest
acc035052,0,Honest
acc016826,0,Honest
acc038936,0,Honest
acc041884,0,Honest
acc034693,0,Honest
acc031709,0,Honest
acc025116,0,Honest
acc026491,0,Honest
acc032193,0,Honest
acc014277,0,Honest
acc014425,0,Honest
acc039396,0,Honest
acc026837,0,Honest
acc031245,0,Honest
acc031742,0,Honest
acc037686,0,Honest
acc036768,0,Honest
acc016165,0,Honest
acc003889,0,Honest
acc033868,0,Honest
acc023146,0,Honest
acc033895,0,Honest
